,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
10143,-70.1601657285,-227.8271262131,-70160.1657284668,-227827.126213143,-120.7788317272,35.9640061233,-557.5,1201.5,34.7
4665,-75.6798864594,-230.7449161684,-75679.8864593613,-230744.9161683508,-120.8398148767,35.9373214428,-510.9,1236.7,35.2
12404,-71.3429630279,-226.6442383935,-71342.9630279442,-226644.238393464,-120.792070779,35.9745640259,-576.0,2598.8,51.0
7070,-77.4935089852,-229.4043099727,-77493.5089852266,-229404.3099727148,-120.8600743917,35.9492407905,-513.2,841.6,29.0
11845,-79.3071315111,-226.8808159574,-79307.131511092,-226880.8159573998,-120.8804621245,35.9718025649,-644.8,1412.0,37.6
5284,-69.6081936554,-230.4294794164,-69608.1936553774,-230429.4794164365,-120.7724693197,35.9406251089,-539.3,1359.5,36.9
4468,-70.554431495,-230.9026345443,-70554.4314949593,-230902.634544308,-120.7829262566,35.9362967326,-609.0,997.3,31.6
1893,-71.9737882543,-232.7163958678,-71973.7882543322,-232716.3958678156,-120.7985062828,35.9198657959,-712.7,2481.1,49.8
17224,-77.4146558319,-224.1207443781,-77414.6558319282,-224120.7443781491,-120.8597310172,35.9967993687,-413.0,758.9,27.5
647,-74.1816765467,-233.8992836875,-74181.67654669,-233899.2836874945,-120.8228863741,35.9090494628,-803.3,998.6,31.6
18656,-75.6010333061,-223.3321524984,-75601.0333060628,-223332.1524983632,-120.8396683986,36.0040428903,-350.5,830.1,28.8
20069,-81.5150198034,-222.3858422426,-81515.0198034498,-222385.8422426201,-120.9054490461,36.0120696525,-646.8,2341.4,48.4
18968,-81.9881387232,-223.0955749344,-81988.1387232407,-223095.5749344274,-120.9106282954,36.0056414276,-660.0,2079.1,45.6
19710,-82.1458450298,-222.6224198066,-82145.8450298377,-222622.4198065559,-120.9124303791,36.0098860773,-635.4,2373.2,48.7
19725,-80.9630477304,-222.6224198066,-80963.0477303603,-222622.4198065559,-120.899293318,36.0099877888,-658.1,1592.3,39.9
9568,-79.9379567375,-228.0637037771,-79937.9567374799,-228063.7037770788,-120.8873421878,35.9611036161,-762.0,2867.4,53.5
17747,-81.9092855699,-223.8053076262,-81909.2855699422,-223805.3076262348,-120.9096769076,35.9992607767,-696.3,1401.7,37.4
15406,-78.4397468248,-225.0670546339,-78439.7468248086,-225067.0546338922,-120.8710180153,35.9881984541,-498.3,935.6,30.6
709,-74.8125017731,-233.8204244995,-74812.5017730779,-233820.4244995159,-120.8298913261,35.9097097344,-849.3,1340.4,36.6
3019,-71.3429630279,-231.8489448001,-71342.9630279442,-231848.9448000512,-120.7915883305,35.9277207428,-679.4,2647.4,51.5
2017,-77.0203900654,-232.5586774919,-77020.3900654357,-232558.6774918585,-120.8545081598,35.920889336,-933.3,881.1,29.7
13734,-75.6010333061,-225.9345057017,-75601.0333060628,-225934.5057016568,-120.8394125029,35.9806218962,-617.4,2566.4,50.7
2563,-73.471998167,-232.164381552,-73471.9981670035,-232164.3815519655,-120.8151798743,35.9247193408,-612.8,1594.3,39.9
21445,-80.0168098908,-221.3606727989,-80016.8098907784,-221360.6727988984,-120.8889150418,36.0214235277,-497.6,878.2,29.6
16270,-82.3824044897,-224.593899506,-82382.4044897332,-224593.8995060207,-120.9148464899,35.992122597,-740.0,852.0,29.2
12747,-80.5687819639,-226.4076608295,-80568.7819638678,-226407.6608295283,-120.8945176132,35.9759546578,-745.0,1827.2,42.7
3830,-71.4218161812,-231.2969304842,-71421.8161812427,-231296.930484201,-120.7925144051,35.9326831002,-641.9,1586.4,39.8
13729,-75.9952990726,-225.9345057017,-75995.2990725553,-225934.5057016568,-120.8437898794,35.9805903968,-615.1,2240.0,47.3
13191,-81.9092855699,-226.1710832656,-81909.2855699422,-226171.0832655925,-120.9094248884,35.9779690645,-850.0,2296.2,47.9
1455,-71.2641098746,-233.1106918077,-71264.1098746457,-233110.6918077086,-120.7905967136,35.9163705268,-759.7,6525.2,80.8
4523,-76.4684179923,-230.8237753563,-76468.4179923462,-230823.7753563294,-120.8485568639,35.9365485001,-547.6,1235.7,35.2
18572,-82.2246981831,-223.3321524984,-82224.6981831362,-223332.1524983632,-120.9132302493,36.0034917973,-656.4,1826.7,42.7
3136,-70.8698441082,-231.7700856121,-70869.8441081533,-231770.0856120725,-120.7863463216,35.9284659355,-674.9,3121.1,55.9
13152,-72.8411729406,-226.2499424536,-72841.1729406156,-226249.9424535712,-120.8087408932,35.9779988672,-502.4,1175.1,34.3
6654,-75.5221801528,-229.6408875367,-75522.1801527643,-229640.8875366506,-120.8381732186,35.9472704654,-506.3,931.5,30.5
15793,-72.2103477142,-224.9093362579,-72210.3477142276,-224909.3362579351,-120.8018631887,35.9901125467,-484.1,2512.6,50.1
17430,-72.683466634,-224.0418851902,-72683.4666340186,-224041.8851901706,-120.8071987172,35.9978834284,-408.9,4559.7,67.5
10159,-80.7264882705,-227.7482670252,-80726.4882704648,-227748.2670251644,-120.8961277684,35.963875806,-856.8,4261.6,65.3
21438,-80.5687819639,-221.3606727989,-80568.7819638678,-221360.6727988984,-120.8950465937,36.02137679,-535.8,1184.0,34.4
1440,-72.4469071741,-233.1106918077,-72446.9071741231,-233110.6918077086,-120.8037179218,35.9162810157,-711.2,1482.1,38.5
17114,-74.4970891599,-224.1996035661,-74497.0891598839,-224199.6035661278,-120.8273239192,35.9963232699,-399.1,830.6,28.8
22401,-81.2784603436,-220.4143625432,-81278.4603435543,-220414.3625431553,-120.9030301342,36.0298327421,-475.7,1211.2,34.8
16779,-77.5723621385,-224.3573219421,-77572.3621385251,-224357.3219420849,-120.8614584616,35.9946573117,-426.9,732.1,27.1
3403,-76.8626837588,-231.5335080481,-76862.6837588387,-231533.5080481368,-120.8528608822,35.9301289078,-685.1,983.2,31.4
19427,-75.6798864594,-222.8589973705,-75679.8864593613,-222858.9973704917,-120.8405907328,36.008294931,-332.4,783.0,28.0
20139,-75.9952990726,-222.3858422426,-75995.2990725553,-222385.8422426201,-120.8441406864,36.0125280276,-329.0,755.3,27.5
5282,-69.765899962,-230.4294794164,-69765.8999619744,-230429.4794164365,-120.7742193705,35.9406135308,-547.8,1240.0,35.2
10239,-74.4182360066,-227.7482670252,-74418.2360065854,-227748.2670251644,-120.8261048813,35.9643914863,-659.6,1205.5,34.7
6206,-76.2318585325,-229.8774651006,-76231.8585324508,-229877.4651005864,-120.8460256476,35.9450844955,-493.2,1109.3,33.3
7668,-76.9415369121,-229.0888732208,-76941.5369121372,-229088.8732208004,-120.8539801053,35.9521246692,-513.9,722.8,26.9
21350,-80.0168098908,-221.4395319869,-80016.8098907784,-221439.531986877,-120.8889068283,36.0207138153,-506.4,896.3,29.9
6958,-74.7336486198,-229.4831691607,-74733.6486197794,-229483.1691606934,-120.8294375647,35.9487523722,-531.6,944.3,30.7
407,-72.2892008675,-234.2147204394,-72289.2008675261,-234214.7204394089,-120.8018648416,35.9063563625,-825.0,2648.0,51.5
3964,-70.4755783417,-231.2180712962,-70475.5783416608,-231218.0712962224,-120.7820224095,35.9334635744,-628.3,1741.1,41.7
12556,-71.4218161812,-226.5653792055,-71421.8161812427,-226565.3792054854,-120.7929535118,35.9752678305,-572.3,2519.6,50.2
17014,-82.3824044897,-224.1996035661,-82382.4044897332,-224199.6035661278,-120.9148887416,35.9956712033,-703.9,1084.0,32.9
15739,-76.4684179923,-224.9093362579,-76468.4179923462,-224909.3362579351,-120.8491446713,35.9897788624,-485.6,1234.4,35.1
953,-72.9200260939,-233.5838469356,-72920.0260939141,-233583.8469355802,-120.8089216112,35.9119862342,-729.6,1062.2,32.6
8275,-75.837592766,-228.7734364689,-75837.5927659583,-228773.436468886,-120.8417590753,35.9550524939,-568.6,585.0,24.2
8913,-72.5257603274,-228.457999717,-72525.7603274216,-228457.9997169717,-120.8050309391,35.9581503379,-572.1,1215.6,34.9
6817,-74.2605297,-229.5620283487,-74260.5296999885,-229562.028348672,-120.8241792725,35.9480797621,-529.5,1192.9,34.5
20774,-77.966627905,-221.9126871147,-77966.6279050176,-221912.6871147486,-120.8660846229,36.0166263092,-399.6,753.2,27.4
13588,-74.8913549264,-226.0133648896,-74891.3549263764,-226013.3648896354,-120.8315255371,35.9799684497,-601.4,2592.6,50.9
12861,-71.5795224878,-226.4076608295,-71579.5224878397,-226407.6608295283,-120.7947190258,35.9766754189,-563.1,2337.4,48.3
15189,-71.106403568,-225.2247730098,-71106.4035680487,-225224.7730098494,-120.7895757896,35.9873570108,-588.2,995.7,31.6
8205,-69.6870468087,-228.8522956569,-69687.0468086759,-228852.2956568646,-120.7734871356,35.9548143076,-509.8,1395.7,37.4
19242,-80.4899288106,-222.9378565585,-80489.9288105694,-222937.8565584702,-120.8940054464,36.0071891927,-654.8,1088.1,33.0
22595,-79.543690971,-220.1777849792,-79543.6909709874,-220177.7849792196,-120.883781912,36.0321089908,-335.0,1581.9,39.8
10035,-78.6763062847,-227.8271262131,-78676.306284704,-227827.126213143,-120.8733623698,35.9633382652,-609.2,1289.1,35.9
15693,-80.0956630441,-224.9093362579,-80095.6630440769,-224909.3362579351,-120.8894211576,35.9894795385,-651.4,795.1,28.2
12393,-72.2103477142,-226.6442383935,-72210.3477142276,-226644.238393464,-120.8017002853,35.974498409,-532.2,1772.1,42.1
7115,-73.9451170868,-229.4043099727,-73945.1170867945,-229404.3099727148,-120.820693998,35.9495238796,-538.6,1114.2,33.4
5041,-77.8877747517,-230.5083386044,-77887.7747517191,-230508.3386044151,-120.8643382673,35.9392720908,-608.4,1271.7,35.7
9841,-70.2390188818,-227.9848445891,-70239.0188817653,-227984.8445891002,-120.7796926204,35.9625808049,-554.5,1150.6,33.9
18044,-80.8053414238,-223.6475892503,-80805.3414237633,-223647.5892502776,-120.8974339237,36.0007749055,-688.7,1273.1,35.7
13974,-81.120754037,-225.7767873257,-81120.7540369573,-225776.7873256996,-120.9007120753,35.9815854519,-761.2,892.1,29.9
3600,-70.6332846483,-231.4546488602,-70633.2846482578,-231454.6488601582,-120.7837505951,35.9313225887,-649.1,2310.3,48.1
14214,-74.4182360066,-225.6979281377,-74418.2360065854,-225697.928137721,-120.8263032451,35.9828446077,-537.1,1979.8,44.5
8500,-69.8447531153,-228.6945772809,-69844.7531152729,-228694.5772809074,-120.7752518235,35.9562222062,-520.2,1207.6,34.8
21567,-77.8089215984,-221.2818136109,-77808.9215984206,-221281.8136109198,-120.8643967472,36.0223169798,-371.4,735.8,27.1
6912,-78.3608936715,-229.4831691607,-78360.8936715101,-229483.1691606934,-120.8696926372,35.9484598309,-563.4,960.1,31.0
12988,-73.6297044736,-226.3288016415,-73629.7044736005,-226328.8016415497,-120.8174878193,35.9772282661,-534.4,1390.8,37.3
16865,-82.461257643,-224.2784627541,-82461.2576430317,-224278.4627541063,-120.9157559234,35.994954631,-707.2,1059.1,32.5
2647,-75.1279143863,-232.085522364,-75127.9143862719,-232085.5223639869,-120.8335592023,35.9252995035,-618.2,1974.3,44.4
1896,-71.7372287944,-232.7163958678,-71737.2287944367,-232716.3958678156,-120.7958819201,35.9198836989,-721.8,3335.8,57.8
21714,-80.6476351172,-221.124095235,-80647.6351171663,-221124.0952349626,-120.8959473647,36.023499221,-514.0,1179.2,34.3
4846,-71.9737882543,-230.6660569804,-71973.7882543322,-230666.0569803722,-120.7986979089,35.9383194327,-592.2,1074.4,32.8
16900,-79.7013972776,-224.2784627541,-79701.3972775844,-224278.4627541063,-120.8851086939,35.9951905374,-603.9,957.1,30.9
11903,-74.7336486198,-226.8808159574,-74733.6486197794,-226880.8159573998,-120.8296903148,35.9721738091,-664.7,2103.9,45.9
14804,-76.9415369121,-225.3824913858,-76941.5369121372,-225382.4913858066,-120.8543507981,35.9854822388,-520.3,952.5,30.9
14663,-75.7587396127,-225.4613505738,-75758.7396126598,-225461.3505737852,-120.8412100658,35.9848677009,-562.2,2206.5,47.0
5539,-71.6583756411,-230.2717610405,-71658.3756411382,-230271.7610404793,-120.7952346188,35.9418920506,-581.9,1230.5,35.1
14556,-71.9737882543,-225.5402097618,-71973.7882543322,-225540.2097617638,-120.7991773765,35.9844526707,-523.6,1890.5,43.5
22150,-79.2282783578,-220.7297992951,-79228.2783577935,-220729.7992950697,-120.8802207349,36.0271674325,-375.8,1055.6,32.5
9051,-73.471998167,-228.379140529,-73471.9981670035,-228379.1405289931,-120.8155411285,35.958787294,-589.9,686.6,26.2
18886,-78.2820405182,-223.1744341224,-78282.0405182116,-223174.434122406,-120.8694596241,36.0052448412,-442.8,829.8,28.8
15449,-75.049061233,-225.0670546339,-75049.0612329734,-225067.0546338922,-120.8333688285,35.9884727565,-502.1,1675.2,40.9
9474,-75.5221801528,-228.1425629651,-75522.1801527643,-228142.5629650573,-120.8383202521,35.9607555737,-660.1,685.5,26.2
3203,-74.4970891599,-231.6912264241,-74497.0891598839,-231691.226424094,-120.8265985679,35.9288979842,-559.9,2447.8,49.5
17927,-78.9128657446,-223.7264484383,-78912.8657445995,-223726.4484382562,-120.8764089751,36.0002245216,-509.7,854.5,29.2
11660,-81.8304324166,-226.9596751454,-81830.4324166437,-226959.6751453784,-120.9084655543,35.9708785741,-909.1,5160.3,71.8
1084,-74.8125017731,-233.4261285596,-74812.5017730779,-233426.128559623,-120.8299296132,35.9132585369,-783.1,1736.5,41.7
16354,-75.7587396127,-224.593899506,-75758.7396126598,-224593.8995060207,-120.8412955344,35.9926747132,-459.1,1438.4,37.9
8985,-78.6763062847,-228.379140529,-78676.306284704,-228379.1405289931,-120.8733059271,35.9583701034,-597.0,1406.3,37.5
7552,-74.4182360066,-229.1677324088,-74418.2360065854,-229167.732408779,-120.8259676083,35.9516161351,-557.2,969.6,31.1
15076,-80.0168098908,-225.2247730098,-80016.8098907784,-225224.7730098494,-120.8885127595,35.9866472913,-649.4,741.3,27.2
6643,-76.389564839,-229.6408875367,-76389.5648390477,-229640.8875366506,-120.8477992659,35.9472010515,-496.6,964.6,31.1
6131,-70.6332846483,-229.9563242886,-70633.2846482578,-229956.324288565,-120.7838880534,35.9448078865,-563.1,981.7,31.3
17543,-75.2856206929,-223.9630260022,-75285.6206928688,-223963.026002192,-120.8361036366,35.9983901888,-392.1,881.4,29.7
13249,-77.3358026786,-226.1710832656,-77335.8026786296,-226171.0832655925,-120.8586491432,35.9783528808,-577.8,835.1,28.9
1675,-74.6547954665,-232.8741142438,-74654.7954664809,-232874.1142437728,-120.8282336883,35.9182392612,-688.2,2212.2,47.0
10005,-81.0419008837,-227.8271262131,-81041.9008836588,-227827.126213143,-120.8996205814,35.9631391867,-904.1,5047.8,71.0
13492,-82.461257643,-226.0133648896,-82461.2576430317,-226013.3648896354,-120.915569871,35.9793407056,-866.2,3099.2,55.7
20965,-79.2282783578,-221.7549687388,-79228.2783577935,-221754.9687387914,-120.8801150077,36.017941171,-472.6,831.1,28.8
8780,-71.2641098746,-228.536858905,-71264.1098746457,-228536.8589049502,-120.7910200586,35.9575361745,-562.5,2364.2,48.6
20340,-78.0454810583,-222.2281238667,-78045.4810583161,-222228.1238666629,-120.866928467,36.013780958,-411.9,776.8,27.9
1522,-72.7623197873,-233.0318326197,-72762.3197873171,-233031.83261973,-120.8072243541,35.9169666571,-690.3,899.9,30.0
1600,-73.5508513203,-232.9529734318,-73550.851320302,-232952.9734317514,-120.8159794137,35.9176156611,-662.2,1214.0,34.8
21195,-76.9415369121,-221.5972503628,-76941.5369121372,-221597.2503628342,-120.8547297103,36.0195488978,-355.8,909.4,30.2
1433,-72.9988792472,-233.1106918077,-72998.8792472126,-233110.6918077086,-120.8098411418,35.9162387397,-684.3,776.8,27.9
1325,-74.8913549264,-233.1895509957,-74891.3549263764,-233189.5509956872,-120.830827321,35.9153815987,-753.5,1994.6,44.7
6495,-76.4684179923,-229.7197467246,-76468.4179923462,-229719.7467246292,-120.8486665261,35.9464849571,-496.0,1004.2,31.7
13276,-75.2067675396,-226.1710832656,-75206.7675395704,-226171.0832655925,-120.8350119886,35.9785240343,-633.4,2690.3,51.9
17779,-79.3859846644,-223.8053076262,-79385.9846643905,-223805.3076262348,-120.8816550037,35.9994753203,-564.8,855.4,29.2
11293,-74.8125017731,-227.1962527093,-74812.5017730779,-227196.2527093142,-120.8305350181,35.9693286498,-683.3,1713.6,41.4
22281,-80.332222504,-220.5720809191,-80332.2225039724,-220572.0809191125,-120.8925012536,36.0284939661,-427.3,1143.4,33.8
17440,-83.4074954826,-223.9630260022,-83407.4954826136,-223963.026002192,-120.9262977253,35.9977107784,-613.2,1150.7,33.9
21364,-78.9128657446,-221.4395319869,-78912.8657445995,-221439.531986877,-120.8766438155,36.0208063262,-423.0,837.8,28.9
19030,-77.0992432187,-223.0955749344,-77099.2432187342,-223095.5749344274,-120.8563312124,36.006051449,-373.3,940.8,30.7
17700,-74.3393828533,-223.8841668142,-74339.3828532869,-223884.1668142134,-120.8256031122,35.9991745461,-371.4,1147.5,33.9
5220,-74.6547954665,-230.4294794164,-74654.7954664809,-230429.4794164365,-120.8284706771,35.9402416133,-500.1,1783.5,42.2
13898,-74.8913549264,-225.8556465137,-74891.3549263764,-225855.6465136782,-120.8315408956,35.9813879142,-584.5,2512.4,50.1
2278,-71.8160819477,-232.4009591159,-71816.0819477352,-232400.9591159013,-120.7967861182,35.9227167721,-702.0,2567.2,50.7
10831,-75.3644738462,-227.4328302732,-75364.4738461673,-227432.83027325,-120.8366392729,35.9671557591,-703.4,1311.6,36.2
13852,-78.5185999781,-225.8556465137,-78518.599978107,-225855.6465136782,-120.8718130539,35.9810946512,-549.8,1036.1,32.2
4502,-78.1243342116,-230.8237753563,-78124.3342116146,-230823.7753563294,-120.8669312675,35.936413662,-683.8,1162.4,34.1
16298,-80.1745161974,-224.593899506,-80174.5161973754,-224593.8995060207,-120.8903296227,35.9923117742,-655.0,885.6,29.8
10626,-79.6225441243,-227.5116894612,-79622.5441242859,-227511.6894612286,-120.8838983148,35.966098282,-697.6,2335.8,48.3
6240,-73.5508513203,-229.8774651006,-73550.851320302,-229877.4651005864,-120.8162731691,35.9452960352,-526.3,1347.2,36.7
1818,-77.8877747517,-232.7163958678,-77887.7747517191,-232716.3958678156,-120.8641149425,35.9193990669,-1118.3,1109.0,33.3
3095,-74.1028233934,-231.7700856121,-74102.8233933915,-231770.0856120725,-120.8222165385,35.9282190871,-568.3,2470.7,49.7
19044,-75.9952990726,-223.0955749344,-75995.2990725553,-223095.5749344274,-120.8440705017,36.006140547,-346.5,799.4,28.3
10482,-79.0705720512,-227.5905486492,-79070.5720511965,-227590.5486492072,-120.877763061,35.965434702,-641.6,1583.5,39.8
9357,-72.9200260939,-228.221422153,-72920.0260939141,-228221.4221530359,-120.8094294687,35.960249352,-580.5,805.6,28.4
2434,-75.4433269995,-232.2432407399,-75443.3269994658,-232243.2407399441,-120.8370431375,35.9238549823,-662.5,1723.4,41.5
9513,-72.4469071741,-228.1425629651,-72446.9071741231,-228142.5629650573,-120.8041854147,35.9609953308,-570.8,1395.7,37.4
21863,-82.7766702562,-220.966376859,-82776.6702562256,-220966.3768590054,-120.9196152121,36.0247351735,-594.3,1275.5,35.7
11541,-79.2282783578,-227.0385343334,-79228.2783577935,-227038.534333357,-120.8795705087,35.9703896867,-643.7,1403.2,37.5
1114,-72.4469071741,-233.4261285596,-72446.9071741231,-233426.128559623,-120.8036882581,35.9134419726,-733.7,1755.0,41.9
5018,-68.977368429,-230.5871977924,-68977.3684289894,-230587.1977923936,-120.7654549806,35.9392516537,-513.5,1715.6,41.4
7806,-77.7300684451,-229.0100140328,-77730.0684451221,-229010.0140328218,-120.862739562,35.9527701569,-520.5,888.3,29.8
13207,-80.6476351172,-226.1710832656,-80647.6351171663,-226171.0832655925,-120.8954178372,35.9780771467,-739.7,1425.3,37.8
4850,-71.6583756411,-230.6660569804,-71658.3756411382,-230666.0569803722,-120.7951979187,35.9383432958,-599.9,1155.8,34.0
629,-75.6010333061,-233.8992836875,-75601.0333060628,-233899.2836874945,-120.8386302752,35.9089375216,-972.9,1724.3,41.5
5774,-75.837592766,-230.1140426645,-75837.5927659583,-230114.0426645222,-120.8416269867,35.9429868401,-492.0,1212.6,34.8
18278,-73.3142918604,-223.5687300623,-73314.2918604065,-223568.730062299,-120.8142492402,36.0020932346,-357.2,4305.5,65.6
14021,-77.4146558319,-225.7767873257,-77414.6558319282,-225776.7873256996,-120.859564281,35.9818951031,-540.6,839.5,29.0
8928,-71.3429630279,-228.457999717,-71342.9630279442,-228457.9997169717,-120.7919025863,35.9582399939,-563.7,2415.7,49.1
21619,-81.0419008837,-221.2029544229,-81041.9008836588,-221202.9544229412,-120.9003188416,36.0227558957,-545.4,1589.9,39.9
7473,-68.977368429,-229.2465915968,-68977.3684289894,-229246.5915967576,-120.7655751088,35.9513174155,-466.9,1967.1,44.4
5599,-78.2031873649,-230.1929018525,-78203.1873649131,-230192.9018525007,-120.8678703195,35.9420851415,-598.3,1099.2,33.2
9942,-74.1028233934,-227.9059854011,-74102.8233933915,-227905.9854011216,-120.8225885225,35.9629966902,-635.2,1110.7,33.3
15728,-77.3358026786,-224.9093362579,-77335.8026786296,-224909.3362579351,-120.8587760334,35.9897085466,-463.3,634.8,25.2
4014,-76.3107116857,-231.1392121082,-76310.7116857492,-231139.2121082438,-120.846775655,35.9337221925,-574.7,1034.4,32.2
19720,-81.3573134969,-222.6224198066,-81357.3134968528,-222622.4198065559,-120.9036723422,36.0099540488,-660.2,2084.1,45.7
941,-73.8662639335,-233.5838469356,-73866.263933496,-233583.8469355802,-120.8194179646,35.9119130969,-737.2,1162.3,34.1
1933,-76.1530053792,-232.6375366798,-76153.0053791523,-232637.536679837,-120.844877615,35.9202495478,-813.6,1336.5,36.6
11060,-81.1996071903,-227.2751118973,-81199.6071902558,-227275.1118972928,-120.9014293841,35.9680938398,-875.6,4573.6,67.6
21616,-81.2784603436,-221.2029544229,-81278.4603435543,-221202.9544229412,-120.902946693,36.0227356485,-556.8,1799.9,42.4
11881,-76.4684179923,-226.8808159574,-76468.4179923462,-226880.8159573998,-120.848948645,35.9720355871,-666.3,1436.7,37.9
7170,-69.6081936554,-229.4043099727,-69608.1936553774,-229404.3099727148,-120.7725620225,35.9498518626,-504.8,1518.3,39.0
16204,-75.7587396127,-224.672758694,-75758.7396126598,-224672.7586939992,-120.8412877638,35.9919649863,-467.9,1498.6,38.7
4954,-74.0239702401,-230.5871977924,-74023.970240093,-230587.1977923936,-120.8214553737,35.9388715184,-514.4,2055.5,45.3
8682,-78.9917188979,-228.536858905,-78991.718897898,-228536.8589049502,-120.8767906138,35.956924425,-631.6,1614.3,40.2
18586,-81.120754037,-223.3321524984,-81120.7540369573,-223332.1524983632,-120.9009700148,36.0035868581,-688.7,1567.9,39.6
9012,-76.5472711456,-228.379140529,-76547.2711456447,-228379.1405289931,-120.849674949,35.9585442216,-579.9,645.4,25.4
19363,-80.7264882705,-222.8589973705,-80726.4882704648,-222858.9973704917,-120.8966410505,36.0078788043,-662.8,1292.0,35.9
7655,-77.966627905,-229.0888732208,-77966.6279050176,-229088.8732208004,-120.8653570423,35.9520410115,-529.0,971.9,31.2
14185,-76.7049774522,-225.6979281377,-76704.9774522417,-225697.928137721,-120.8516927443,35.9826624769,-564.0,1304.5,36.1
2684,-72.2103477142,-232.085522364,-72210.3477142276,-232085.5223639869,-120.8011897901,35.9255258958,-670.4,1424.1,37.7
7377,-76.5472711456,-229.2465915968,-76547.2711456447,-229246.5915967576,-120.8495886675,35.9507370648,-509.5,763.5,27.6
6183,-78.0454810583,-229.8774651006,-78045.4810583161,-229877.4651005864,-120.8661522301,35.9449371014,-556.3,1054.0,32.5
20805,-75.5221801528,-221.9126871147,-75522.1801527643,-221912.6871147486,-120.8389321556,36.016824132,-311.1,952.4,30.9
22257,-82.2246981831,-220.5720809191,-82224.6981831362,-220572.0809191125,-120.9135256137,36.028331741,-551.5,1104.1,33.2
2293,-70.6332846483,-232.4009591159,-70633.2846482578,-232400.9591159013,-120.7836638041,35.9228055044,-717.1,6614.3,81.3
8916,-72.2892008675,-228.457999717,-72289.2008675261,-228457.9997169717,-120.802405271,35.958168387,-569.4,1575.9,39.7
2503,-78.2031873649,-232.164381552,-78203.1873649131,-232164.3815519655,-120.8676700947,35.9243414159,-1026.6,785.5,28.0
18745,-79.0705720512,-223.2532933104,-79070.5720511965,-223253.2933103846,-120.8782090411,36.0044697108,-523.6,771.2,27.8
7686,-75.5221801528,-229.0888732208,-75522.1801527643,-229088.8732208004,-120.8382273829,35.9522386753,-547.8,680.8,26.1
14019,-77.5723621385,-225.7767873257,-77572.3621385251,-225776.7873256996,-120.8613152576,35.9818822214,-535.8,837.8,28.9
613,-76.8626837588,-233.8992836875,-76862.6837588387,-233899.2836874945,-120.8526248153,35.9088362374,-1195.1,795.9,28.2
20234,-77.4935089852,-222.3069830546,-77493.5089852266,-222306.9830546416,-120.8607895516,36.0131165054,-384.0,882.8,29.7
15248,-78.755159438,-225.1459138219,-78755.1594380025,-225145.9138218708,-120.8745121744,35.9874625951,-525.5,928.0,30.5
7014,-70.3178720351,-229.4831691607,-70317.8720350638,-229483.1691606934,-120.7804309874,35.9490898006,-540.5,1325.5,36.4
5395,-71.894935101,-230.3506202285,-71894.9351010337,-230350.6202284579,-120.7978523683,35.9411644121,-580.3,1137.2,33.7
20046,-83.3286423293,-222.3858422426,-83328.6423293151,-222385.8422426201,-120.9255930586,36.0119120321,-566.0,1155.1,34.0
3294,-76.3107116857,-231.6123672361,-76310.7116857492,-231612.3672361154,-120.846728766,35.9294636859,-643.4,890.3,29.8
1869,-73.8662639335,-232.7163958678,-73866.263933496,-232716.3958678156,-120.8195011402,35.9197204502,-642.7,1778.6,42.2
8840,-78.2820405182,-228.457999717,-78282.0405182116,-228457.9997169717,-120.8689218059,35.957692969,-562.5,1104.2,33.2
11175,-72.1314945609,-227.2751118973,-72131.4945609292,-227275.1118972928,-120.8007657198,35.9688265041,-551.8,1966.1,44.3
15613,-74.2605297,-224.9881954459,-74260.5296999885,-224988.1954459136,-120.8246207819,35.9892445404,-459.2,1036.0,32.2
986,-76.389564839,-233.5049877476,-76389.5648390477,-233504.9877476016,-120.8474159604,35.9124232138,-1030.8,1130.0,33.6
5118,-71.8160819477,-230.5083386044,-71816.0819477352,-230508.3386044151,-120.796962626,35.9397508799,-588.8,1129.0,33.6
21380,-77.6512152918,-221.4395319869,-77651.2152918236,-221439.531986877,-120.8626289078,36.0209104794,-374.0,739.5,27.2
16248,-72.2892008675,-224.672758694,-72289.2008675261,-224672.7586939992,-120.8027610189,35.9922357308,-467.8,3005.4,54.8
12911,-79.7013972776,-226.3288016415,-79701.3972775844,-226328.8016415497,-120.8848961794,35.9767376476,-656.0,1400.4,37.4
13484,-70.9486972615,-226.0922240776,-70948.6972614518,-226092.224077614,-120.7877446456,35.9795617451,-602.5,1920.9,43.8
3785,-74.9702080797,-231.2969304842,-74970.2080796749,-231296.930484201,-120.8318862795,35.9324095022,-534.3,1854.2,43.1
6775,-77.5723621385,-229.5620283487,-77572.3621385251,-229562.028348672,-120.8609336132,35.9478148625,-517.3,906.2,30.1
18321,-80.7264882705,-223.4898708743,-80726.4882704648,-223489.8708743204,-120.8965747875,36.0022010591,-681.9,1287.1,35.9
17731,-83.1709360227,-223.8053076262,-83170.9360227181,-223805.3076262348,-120.9236878003,35.9991509878,-616.5,1226.9,35.0
18188,-80.4110756573,-223.5687300623,-80411.0756572709,-223568.730062299,-120.8930636696,36.0015181321,-665.1,1147.2,33.9
13846,-78.9917188979,-225.8556465137,-78991.718897898,-225855.6465136782,-120.8770659213,35.9810553771,-577.2,1036.9,32.2
18317,-81.0419008837,-223.4898708743,-81041.9008836588,-223489.8708743204,-120.9000776531,36.0021741615,-692.2,1446.6,38.0
