,xkm,ykm,xm,ym,Longitude,Latitude,mean_pred,var_pred,sigma_pred
20253,-77.2110579231,-224.1968837549,-77211.0579230939,-224196.8837549338,-120.8574624301,35.996130717,37.1,593.8,24.4
8370,-73.4979679706,-230.3044465097,-73497.9679706462,-230304.4465097149,-120.8156455283,35.9414572143,-109.7,835.3,28.9
557,-71.4867109131,-236.1800765017,-71486.7109130704,-236180.0765016562,-120.7927813829,35.8887280122,-192.9,1201.4,34.7
11404,-75.8186491909,-228.6809171698,-75818.649190926,-228680.9171698364,-120.8415579373,35.9558866918,-133.7,240.4,15.5
25962,-77.8299062485,-220.5632704704,-77829.9062485018,-220563.2704704438,-120.8647026596,36.0287819603,49.8,452.6,21.3
5468,-70.4037263436,-232.0825976915,-70403.7263436065,-232082.5976914866,-120.7811461123,35.9256879113,-83.2,1995.2,44.7
9091,-72.1829152792,-229.917891905,-72182.9152791544,-229917.8919049819,-120.8010886452,35.9450372027,-63.1,773.6,27.8
24411,-76.9789898011,-221.8002452056,-76978.9898010659,-221800.2452055893,-120.8551254064,36.0177189484,66.7,1174.5,34.3
13215,-74.9677327435,-227.7531861185,-74967.7327434901,-227753.1861184772,-120.8322039648,35.9643039616,-179.1,574.5,24.0
11222,-78.3713985332,-228.7582280908,-78371.3985332338,-228758.228090783,-120.8698830388,35.9549835126,-158.0,513.0,22.6
26150,-79.5317391434,-220.3313377076,-79531.7391433736,-220331.337707604,-120.8836332267,36.0307280656,32.7,1183.3,34.4
16339,-80.6920797535,-226.1296567786,-80692.0797535135,-226129.6567785988,-120.8959156158,35.9784462041,-192.2,858.9,29.3
23912,-80.1505874688,-222.1094888894,-80150.5874687816,-222109.4888893757,-120.8903229872,36.0146730674,-107.4,647.1,25.4
12983,-69.6301659368,-227.9078079604,-69630.1659368466,-227907.8079603704,-120.7729412825,35.9633190152,31.8,730.6,27.0
15305,-77.7525502078,-226.6708332252,-77752.5502078258,-226670.8332252249,-120.8632254619,35.9738210742,-165.5,512.8,22.6
19910,-79.9185193468,-224.3515055968,-79918.5193467536,-224351.505596827,-120.8875121679,35.9945148928,-115.6,958.7,31.0
21846,-80.3052995501,-223.3464636245,-80305.2995501336,-223346.4636245212,-120.8919121876,36.0035274544,-121.0,1048.7,32.4
10903,-68.5471813674,-228.9901608536,-68547.1813673827,-228990.1608536228,-120.7608235367,35.9536565097,7.4,1271.2,35.7
7194,-70.9452186283,-231.0002447982,-70945.2186283385,-231000.2447982342,-120.7872535386,35.935389089,-61.4,1021.7,32.0
25871,-78.8355347773,-220.6405813914,-78835.5347772897,-220640.5813913904,-120.8758667863,36.0280031042,80.8,821.6,28.7
22003,-78.9902468586,-223.2691527036,-78990.2468586417,-223269.1527035746,-120.8773153184,36.004333672,-73.5,417.4,20.4
15974,-73.3432558893,-226.3615895414,-73343.2558892942,-226361.5895414385,-120.8143044995,35.9769553607,-0.9,895.3,29.9
6059,-70.9452186283,-231.6960430868,-70945.2186283385,-231696.0430867536,-120.7871894329,35.9291267104,-85.2,962.3,31.0
26295,-77.5978381265,-220.1767158657,-77597.8381264738,-220176.7158657108,-120.8621635417,36.032279864,45.6,731.2,27.0
2316,-74.1941723367,-234.4019253199,-74194.1723367302,-234401.9253198845,-120.8229765827,35.9045245194,-132.4,431.2,20.8
24085,-75.8186491909,-222.0321779684,-75818.649190926,-222032.1779684291,-120.8422134946,36.0157250807,137.0,417.4,20.4
6972,-78.0619743705,-231.0775557192,-78061.9743705298,-231077.5557191808,-120.8662135815,35.9341347187,-184.8,1242.2,35.2
5444,-72.2602713198,-232.0825976915,-72260.2713198303,-232082.5976914866,-120.8017439516,35.9255484202,-113.7,800.4,28.3
19777,-78.2166864519,-224.4288165178,-78216.6864518818,-224428.8165177736,-120.8686061548,35.9939609577,-47.1,536.0,23.2
5152,-76.9016337604,-232.2372195334,-76901.6337603899,-232237.2195333798,-120.8532227758,35.9237921727,-141.7,1149.7,33.9
23214,-77.5978381265,-222.5733544151,-77597.8381264738,-222573.3544150553,-120.8619214662,36.0107106824,10.0,1158.8,34.0
7626,-78.3713985332,-230.6910011144,-78371.3985332338,-230691.0011144479,-120.869686256,35.9375882892,-192.3,1217.9,34.9
13539,-73.2658998486,-227.5985642766,-73265.8998486182,-227598.564276584,-120.8133278711,35.9658284946,-96.5,784.5,28.0
2114,-76.1280733536,-234.5565471618,-76128.07335363,-234556.5471617777,-120.844411404,35.902979801,-132.0,2912.1,54.0
7857,-70.8678625877,-230.6136901935,-70867.8625876625,-230613.6901935012,-120.7864307658,35.9388739568,-45.3,921.0,30.3
23684,-79.377027062,-222.2641107313,-79377.0270620216,-222264.1107312689,-120.8817147043,36.0133465678,-92.7,678.4,26.0
428,-72.0282031978,-236.3346983435,-72028.2031978024,-236334.6983435494,-120.7987717554,35.8872954293,-180.5,1508.6,38.8
11817,-78.5261106146,-228.448984407,-78526.1106145857,-228448.9844069966,-120.8716317239,35.9577539432,-158.4,244.0,15.6
163,-74.8903767028,-236.6439420273,-74890.3767028141,-236643.9420273358,-120.8304807923,35.8842907288,-97.9,776.1,27.9
24284,-78.0619743705,-221.8775561265,-78061.9743705298,-221877.556126536,-120.8671472799,36.0169346366,17.7,944.7,30.7
17810,-74.4262404588,-225.4338584901,-74426.2404587581,-225433.8584900794,-120.8264176757,35.9852206018,41.4,1478.2,38.4
17829,-72.9564756859,-225.4338584901,-72956.4756859143,-225433.8584900794,-120.8100984331,35.9853347694,78.8,1300.3,36.1
8222,-74.2715283774,-230.3817574307,-74271.5283774061,-230381.7574306614,-120.8242222453,35.9407011872,-124.0,378.4,19.5
12100,-79.8411633061,-228.2943625651,-79841.1633060776,-228294.3625651034,-120.8862438727,35.9590358236,-201.3,1185.7,34.4
6603,-76.9016337604,-231.309488482,-76901.6337603899,-231309.4884820206,-120.853315416,35.9321419812,-167.8,393.3,19.8
3814,-70.3263703029,-233.2422615057,-70326.3703029306,-233242.2615056856,-120.780181989,35.9152562695,-121.1,2688.9,51.9
7318,-71.4093548724,-230.9229338773,-71409.3548723944,-230922.9338772876,-120.7924108224,35.9360501058,-73.5,951.0,30.8
11619,-70.7131505063,-228.6036062489,-70713.1505063105,-228603.6062488898,-120.7848986461,35.9569766516,-7.4,1390.3,37.3
15573,-80.6920797535,-226.5162113833,-80692.0797535135,-226516.2113833317,-120.8958750618,35.9749672285,-204.1,870.0,29.5
12442,-76.5922095977,-228.1397407232,-76592.2095976859,-228139.7407232102,-120.8501975684,35.9606952147,-157.2,507.1,22.5
15510,-73.7300360927,-226.5935223043,-73730.0360926742,-226593.5223042782,-120.8185763393,35.974837981,-35.5,1209.2,34.8
2360,-70.790506547,-234.4019253199,-70790.5065469865,-234401.9253198845,-120.7852242097,35.9047843453,-165.8,2149.7,46.4
3414,-69.8622340589,-233.5515051895,-69862.2340588746,-233551.505189472,-120.7750051723,35.9125072209,-124.2,2889.4,53.8
5946,-70.3263703029,-231.7733540077,-70326.3703029306,-231773.3540077002,-120.7803161065,35.928476934,-70.5,1856.3,43.1
4904,-69.5528098962,-232.4691522962,-69552.8098961706,-232469.1522962196,-120.7716705034,35.922271511,-77.1,2971.2,54.5
20749,-74.5035964994,-223.9649509921,-74503.5964994341,-223964.950992094,-120.8274189245,35.9984346117,133.0,1142.4,33.8
1530,-75.6639371096,-235.0977236084,-75663.937109574,-235097.7236084038,-120.8392103493,35.8981460889,-124.1,2514.4,50.1
18141,-72.8017636046,-225.2792366482,-72801.7636045623,-225279.2366481862,-120.8083952543,35.9867382491,92.8,1410.4,37.6
16756,-72.2602713198,-225.9750349367,-72260.2713198303,-225975.0349367055,-120.8023173975,35.9805174624,44.4,1467.4,38.3
2468,-76.4374975163,-234.247303478,-76437.4975163339,-234247.3034779913,-120.8478740242,35.905738255,-136.6,3098.9,55.7
512,-74.9677327435,-236.1800765017,-74967.7327434901,-236180.0765016562,-120.8313836781,35.8884596409,-106.3,1510.3,38.9
16478,-69.9395900996,-226.1296567786,-69939.5900995506,-226129.6567785988,-120.7765376115,35.9792997747,86.1,2121.8,46.1
19390,-72.2602713198,-224.6607492806,-72260.2713198303,-224660.7492806134,-120.8024409046,35.9923460192,151.3,1774.8,42.1
14917,-72.3376273605,-226.9027659881,-72337.6273605063,-226902.7659880647,-120.8030890012,35.9721619511,-13.3,1169.7,34.2
21433,-79.0676028993,-223.5783963874,-79067.6028993177,-223578.396387361,-120.8781426223,36.001544082,-70.2,288.1,17.0
13108,-71.6414229944,-227.8304970394,-71641.4229944224,-227830.4970394238,-120.7952737434,35.9638651116,-29.7,1802.5,42.5
9990,-70.4037263436,-229.4540263793,-70403.7263436065,-229454.0263793024,-120.7813864739,35.9493457267,-8.2,1091.4,33.0
26277,-78.9902468586,-220.1767158657,-78990.2468586417,-220176.7158657108,-120.877633252,36.0321648824,69.9,1060.6,32.6
13263,-71.254642791,-227.7531861185,-71254.6427910424,-227753.1861184772,-120.7909875515,35.9645900403,-12.9,1813.6,42.6
16149,-71.6414229944,-226.2842786205,-71641.4229944224,-226284.2786204919,-120.7954177429,35.9777811919,29.0,1599.5,40.0
18152,-71.9508471571,-225.2792366482,-71950.8471571264,-225279.2366481862,-120.7989470757,35.9868031679,97.6,1502.4,38.8
10219,-75.5865810689,-229.2994045374,-75586.581068898,-229299.4045374092,-120.838921461,35.9503387374,-161.7,283.0,16.8
22332,-74.8130206621,-223.1145308617,-74813.0206621381,-223114.5308616815,-120.8309379124,36.0060639417,147.1,639.6,25.3
3867,-74.2715283774,-233.1649505847,-74271.5283774061,-233164.950584739,-120.8239538284,35.9156516965,-134.8,1069.2,32.7
19204,-74.6583085808,-224.7380602016,-74658.3085807861,-224738.06020156,-120.8290619531,35.9914645225,87.6,1389.8,37.3
9995,-70.0169461402,-229.4540263793,-70016.9461402266,-229454.0263793024,-120.7770939277,35.9493743388,-0.6,1143.0,33.8
11940,-69.0113176114,-228.448984407,-69011.3176114387,-228448.9844069966,-120.7660234167,35.9584935545,23.5,1479.8,38.5
19494,-76.2054293943,-224.5834383597,-76205.429394306,-224583.4383596668,-120.8462567676,35.9927330831,65.6,1354.4,36.8
25760,-81.2335720382,-220.7178923123,-81233.5720382455,-220717.892312337,-120.90249934,36.0271049141,-65.4,1188.8,34.5
11425,-74.1941723367,-228.6809171698,-74194.1723367302,-228680.9171698364,-120.8235277839,35.9560150821,-134.7,841.9,29.0
13598,-80.3826555908,-227.5212533556,-80382.6555908096,-227521.2533556374,-120.8923348977,35.9659481218,-212.3,203.2,14.3
21792,-73.4979679706,-223.4237745455,-73497.9679706462,-223423.7745454679,-120.8163029593,36.003383604,181.9,2093.1,45.8
10733,-70.1716582216,-229.0674717746,-70171.6582215786,-229067.4717745694,-120.7788461898,35.952841977,0.7,1214.4,34.8
8507,-73.652680052,-230.2271355888,-73652.6800519982,-230227.1355887683,-120.817369761,35.9421410362,-112.3,793.1,28.2
8623,-75.5092250282,-230.1498246678,-75509.225028222,-230149.8246678218,-120.8379795226,35.9426909746,-135.5,168.4,13.0
10897,-69.0113176114,-228.9901608536,-69011.3176114387,-228990.1608536228,-120.7659748858,35.9536228732,10.9,1372.9,37.1
15605,-78.2166864519,-226.5162113833,-78216.6864518818,-226516.2113833317,-120.8683938376,35.975174522,-140.7,486.1,22.0
3699,-71.254642791,-233.3195724266,-71254.6427910424,-233319.5724266322,-120.7904723715,35.9144912357,-134.8,2150.8,46.4
5109,-71.3319988317,-232.3145304543,-71331.9988317184,-232314.5304543264,-120.7914235605,35.9235311515,-109.8,1232.9,35.1
7964,-73.1111877673,-230.5363792726,-73111.1877672662,-230536.3792725547,-120.8113314098,35.9393996392,-105.6,783.6,28.0
25878,-78.2940424926,-220.6405813914,-78294.0424925578,-220640.5813913904,-120.8698511183,36.0280479715,98.1,504.1,22.5
6399,-73.2658998486,-231.4641103239,-73265.8998486182,-231464.1103239138,-120.8129599237,35.9310379057,-118.2,1037.6,32.2
18241,-77.0563458417,-225.2019257272,-77056.3458417419,-225201.9257272396,-120.8556436497,35.9870980015,-16.1,460.8,21.5
14523,-79.2223149807,-227.05738783,-79222.3149806697,-227057.3878299578,-120.8795023671,35.970220503,-167.9,236.9,15.4
5694,-71.254642791,-231.9279758496,-71254.6427910424,-231927.9758495934,-120.7906011035,35.9270160726,-99.7,692.3,26.3
19524,-73.884748174,-224.5834383597,-73884.7481740262,-224583.4383596668,-120.8204870474,35.9929166766,121.9,632.7,25.2
9706,-69.5528098962,-229.6086482212,-69552.8098961706,-229608.6482211956,-120.771928896,35.9480168369,3.6,1244.2,35.3
16378,-77.6751941671,-226.1296567786,-77675.1941671498,-226129.6567785988,-120.8624213383,35.9786979931,-141.1,482.7,22.0
22397,-80.3052995501,-223.0372199407,-80305.2995501336,-223037.2199407349,-120.8919444991,36.006310592,-123.8,814.8,28.5
12915,-74.8903767028,-227.9078079604,-74890.3767028141,-227907.8079603704,-120.8313302425,35.9629184606,-181.1,494.5,22.2
15603,-78.3713985332,-226.5162113833,-78371.3985332338,-226516.2113833317,-120.8701114184,35.9751617553,-134.2,466.8,21.6
10871,-71.022574669,-228.9901608536,-71022.5746690145,-228990.1608536228,-120.7882973461,35.9534744923,-21.1,1560.0,39.5
4281,-75.0450887842,-232.855706901,-75045.0887841661,-232855.7069009526,-120.8325652436,35.9183741651,-133.2,1109.7,33.3
10015,-68.4698253267,-229.4540263793,-68469.8253267067,-229454.0263793024,-120.7599237113,35.9494872111,-2.1,726.4,27.0
18423,-74.9677327435,-225.1246148063,-74967.7327434901,-225124.614806293,-120.8324601654,35.9879611481,50.4,1751.6,41.9
22051,-75.2771569062,-223.2691527036,-75277.156906194,-223269.1527035746,-120.8360775989,36.004635641,132.1,392.3,19.8
11268,-74.8130206621,-228.7582280908,-74813.0206621381,-228758.228090783,-120.8303889051,35.9552706915,-148.0,735.6,27.1
9579,-79.377027062,-229.6086482212,-79377.0270620216,-229608.6482211956,-120.8809566639,35.9472460665,-209.1,1009.8,31.8
20863,-77.3657700044,-223.8876400711,-77365.7700044458,-223887.6400711474,-120.8592116039,35.998901269,8.2,550.3,23.5
11007,-71.9508471571,-228.9128499327,-71950.8471571264,-228912.8499326762,-120.7986072186,35.9541003819,-52.9,1389.2,37.3
7622,-78.6808226959,-230.6910011144,-78680.8226959377,-230691.0011144479,-120.8731197376,35.9375626922,-197.5,1514.9,38.9
22022,-77.5204820858,-223.2691527036,-77520.4820857978,-223269.1527035746,-120.8609920933,36.0044549394,-7.7,763.9,27.6
16587,-73.42061193,-226.0523458577,-73420.6119299702,-226052.3458576521,-120.8151928351,35.979732577,20.6,1152.4,33.9
8864,-78.7581787366,-229.9952028259,-78758.1787366137,-229995.2028259285,-120.8740492887,35.9438185751,-201.2,558.5,23.6
4469,-77.3657700044,-232.7010850591,-77365.7700044458,-232701.0850590594,-120.8583254897,35.919579547,-151.9,2387.9,48.9
5886,-74.9677327435,-231.7733540077,-74967.7327434901,-231773.3540077002,-120.8318124335,35.9281217655,-135.2,221.5,14.9
2975,-73.4979679706,-233.8607488733,-73497.9679706462,-233860.7488732583,-120.8153061474,35.909449456,-137.5,922.9,30.4
13696,-72.8017636046,-227.5212533556,-72801.7636045623,-227521.2533556374,-120.808183041,35.9665600223,-69.6,943.4,30.7
4031,-69.6301659368,-233.0876396638,-69630.1659368466,-233087.6396637924,-120.7724728027,35.9166992339,-101.8,3103.9,55.7
24754,-75.8186491909,-221.5683124427,-75818.649190926,-221568.3124427495,-120.8422592692,36.0198997772,132.8,829.4,28.8
11091,-76.9789898011,-228.8355390117,-76978.9898010659,-228835.5390117296,-120.8544211146,35.9544016692,-117.9,308.5,17.6
25184,-82.7033368111,-221.181757838,-82703.3368110893,-221181.7578380166,-120.9187773707,36.0228032078,-104.5,1195.9,34.6
9571,-68.6245374081,-229.6859591421,-68624.5374080587,-229685.9591421422,-120.7616200569,35.9473885926,4.0,708.9,26.6
22160,-77.5204820858,-223.1918417826,-77520.4820857978,-223191.8417826281,-120.860999891,36.005150726,-5.3,847.8,29.1
25234,-78.8355347773,-221.181757838,-78835.5347772897,-221181.7578380166,-120.8758112463,36.0231326612,53.3,681.3,26.1
14733,-74.8130206621,-226.980076909,-74813.0206621381,-226980.0769090113,-120.8305618017,35.9712742015,-114.6,1579.2,39.7
1313,-73.884748174,-235.3296563712,-73884.7481740262,-235329.6563712436,-120.8194556173,35.8961986752,-132.9,1332.2,36.5
20978,-80.0732314281,-223.8103291502,-80073.2314281056,-223810.3291502008,-120.8892865477,35.9993723593,-112.1,1040.5,32.3
17945,-75.9733612723,-225.3565475691,-75973.361272278,-225356.5475691328,-120.8436034111,35.9857937607,6.2,1699.3,41.2
3729,-76.9016337604,-233.2422615057,-76901.6337603899,-233242.2615056856,-120.8531224383,35.9147465012,-142.4,2569.5,50.7
5500,-77.0563458417,-232.0052867705,-77056.3458417419,-232005.28677054,-120.8549624164,35.9258670841,-149.2,1164.2,34.1
10359,-76.2054293943,-229.2220936165,-76205.429394306,-229222.0936164626,-120.8457972357,35.950985059,-163.7,295.2,17.2
11015,-71.3319988317,-228.9128499327,-71331.9988317184,-228912.8499326762,-120.7917387288,35.9541470971,-30.7,1641.3,40.5
15876,-80.9241478755,-226.3615895414,-80924.1478755415,-226361.5895414385,-120.8984676867,35.9763390544,-201.5,953.4,30.9
11777,-70.0169461402,-228.5262953279,-70016.9461402266,-228526.2953279432,-120.7771783303,35.9577240822,11.7,712.2,26.7
26242,-81.6977082823,-220.1767158657,-81697.7082823014,-220176.7158657108,-120.9077131095,36.0319354538,-55.7,450.4,21.2
7491,-78.5261106146,-230.7683120354,-78526.1106145857,-230768.3120353945,-120.8713951121,35.9368796909,-194.5,1457.8,38.2
7542,-74.5809525401,-230.7683120354,-74580.9525401101,-230768.3120353945,-120.8276184348,35.9371978525,-127.9,323.2,18.0
13523,-74.5035964994,-227.5985642766,-74503.5964994341,-227598.564276584,-120.827066903,35.9657321245,-147.3,1128.1,33.6
26196,-80.8467918349,-220.2540267867,-80846.7918348655,-220254.0267866574,-120.8982513214,36.0313126193,-33.0,1324.7,36.4
256,-71.9508471571,-236.5666311064,-71950.8471571264,-236566.6311063892,-120.7978922945,35.8852137786,-183.0,1460.3,38.2
5506,-76.5922095977,-232.0052867705,-76592.2095976859,-232005.28677054,-120.8498129674,35.925904642,-135.4,437.3,20.9
14761,-72.6470515232,-226.980076909,-72647.0515232103,-226980.0769090113,-120.8065167473,35.9714425078,-25.2,736.1,27.1
21668,-72.0282031978,-223.5010854664,-72028.2031978024,-223501.0854664144,-120.7999725991,36.0028005679,241.0,2404.8,49.0
5746,-76.4374975163,-231.8506649286,-76437.4975163339,-231850.6649286468,-120.8481118295,35.9273087474,-138.9,266.3,16.3
12877,-77.8299062485,-227.9078079604,-77829.9062485018,-227907.8079603704,-120.8639590954,35.9626819221,-128.5,262.9,16.2
10457,-68.6245374081,-229.2220936165,-68624.5374080587,-229222.0936164626,-120.7616614146,35.9515634796,3.4,1092.1,33.0
7769,-77.6751941671,-230.6136901935,-77675.1941671498,-230613.6901935012,-120.8619687137,35.9383413265,-184.5,146.6,12.1
18658,-80.8467918349,-224.9699929644,-80846.7918348655,-224969.9929643998,-120.8977551825,35.9888699174,-156.3,466.8,21.6
2404,-74.3488844181,-234.3246143989,-74348.8844180821,-234324.6143989379,-120.8247000528,35.9052082478,-131.2,167.6,12.9
14945,-70.1716582216,-226.9027659881,-70171.6582215786,-226902.7659880647,-120.7790436108,35.9723246084,44.9,1860.2,43.1
2171,-71.7187790351,-234.5565471618,-71718.7790350984,-234556.5471617777,-120.7955059461,35.903323032,-166.1,1859.3,43.1
2223,-74.5035964994,-234.4792362408,-74503.5964994341,-234479.2362408311,-120.8264011292,35.9038044652,-129.3,532.9,23.1
14174,-70.9452186283,-227.2893205928,-70945.2186283385,-227289.3205927976,-120.7875956121,35.9687880611,9.0,1814.9,42.6
2484,-75.1998008655,-234.247303478,-75199.8008655181,-234247.3034779913,-120.8341457328,35.9058370739,-128.0,1543.5,39.3
19854,-72.2602713198,-224.4288165178,-72260.2713198303,-224428.8165177736,-120.8024627039,35.9944334035,171.0,1875.7,43.3
3722,-69.4754538555,-233.3195724266,-69475.4538554946,-233319.5724266322,-120.7707355952,35.9146230844,-107.1,3188.0,56.5
3247,-75.1224448248,-233.6288161104,-75122.4448248421,-233628.8161104185,-120.8333480144,35.9114098084,-130.8,1448.7,38.1
16638,-81.3882841196,-225.9750349367,-81388.2841195974,-225975.0349367055,-120.9036613956,35.979778324,-191.5,604.2,24.6
19650,-76.1280733536,-224.5061274387,-76128.07335363,-224506.1274387202,-120.8454054342,35.9934350865,70.6,1406.9,37.5
25588,-81.2335720382,-220.8725141542,-81233.5720382455,-220872.5141542302,-120.9024829884,36.0257133633,-72.0,1265.7,35.6
244,-72.8791196452,-236.5666311064,-72879.1196452383,-236566.6311063892,-120.8081857913,35.8851430097,-155.6,1930.8,43.9
10145,-69.8622340589,-229.3767154584,-69862.2340588746,-229376.7154583558,-120.7753839257,35.9500815531,2.4,1222.7,35.0
8066,-75.7412931502,-230.4590683516,-75741.29315025,-230459.0683516081,-120.840524388,35.9398892334,-147.3,133.6,11.6
6908,-73.0338317266,-231.1548666401,-73033.8317265903,-231154.8666401274,-120.8104143471,35.9338390609,-113.0,1005.6,31.7
12546,-80.1505874688,-228.0624298023,-80150.5874687816,-228062.4298022636,-120.8897024653,35.9610971468,-208.1,1088.4,33.0
18657,-80.9241478755,-224.9699929644,-80924.1478755415,-224969.9929643998,-120.8986141236,35.9888633217,-157.2,472.1,21.7
19418,-82.0844884857,-224.5834383597,-82084.4884856814,-224583.4383596668,-120.9115394904,35.992242572,-166.4,125.6,11.2
13573,-70.6357944656,-227.5985642766,-70635.7944656345,-227598.564276584,-120.7841323156,35.9660279213,11.8,1479.0,38.5
438,-71.254642791,-236.3346983435,-71254.6427910424,-236334.6983435494,-120.7901935957,35.8873537749,-198.4,865.6,29.4
24853,-76.4374975163,-221.4910015218,-76437.4975163339,-221491.001521803,-120.8491412985,36.0205458771,98.3,916.3,30.3
3389,-71.7961350758,-233.5515051895,-71796.1350757744,-233551.505189472,-120.7964575886,35.9123629656,-143.2,1796.2,42.4
8319,-77.4431260451,-230.3044465097,-77443.1260451218,-230304.4465097149,-120.8594246809,35.941143537,-183.7,200.3,14.2
25148,-77.6751941671,-221.259068759,-77675.1941671498,-221259.0687589632,-120.862913521,36.0225326416,49.8,828.7,28.8
13708,-71.8734911165,-227.5212533556,-71873.4911164504,-227521.2533556374,-120.7978786418,35.9666307871,-29.7,1720.2,41.5
7995,-70.7131505063,-230.5363792726,-70713.1505063105,-230536.3792725547,-120.7847210832,35.9395813119,-37.5,768.1,27.7
23511,-73.884748174,-222.4187325732,-73884.7481740262,-222418.7325731621,-120.8206951317,36.0123987969,186.5,2212.4,47.0
10007,-69.0886736521,-229.4540263793,-69088.6736521146,-229454.0263793024,-120.7667918039,35.9494423648,6.5,1235.6,35.2
13849,-72.6470515232,-227.4439424347,-72647.0515232103,-227443.9424346908,-120.8064729428,35.9672676844,-57.5,1042.8,32.3
19250,-71.0999307097,-224.7380602016,-71099.9307096904,-224738.06020156,-120.7895489243,35.9917379033,174.0,805.7,28.4
3564,-73.8073921334,-233.3968833476,-73807.3921333502,-233396.8833475788,-120.818782828,35.9136004135,-133.8,939.0,30.6
24616,-78.1393304112,-221.6456233637,-78139.3304112058,-221645.6233636962,-120.8680301254,36.0190156088,36.0,856.8,29.3
19961,-75.9733612723,-224.3515055968,-75973.361272278,-224351.505596827,-120.8437027208,35.9948390738,80.2,1456.4,38.2
5004,-70.558438425,-232.3918413753,-70558.4384249585,-232391.841375273,-120.7828342715,35.9228931325,-96.9,2076.4,45.6
9876,-79.2223149807,-229.4540263793,-79222.3149806697,-229454.0263793024,-120.8792556227,35.9486506079,-206.3,763.5,27.6
2609,-72.6470515232,-234.169992557,-72647.0515232103,-234169.9925570447,-120.8058383108,35.9067316226,-150.6,1201.2,34.7
13120,-70.7131505063,-227.8304970394,-70713.1505063105,-227830.4970394238,-120.7849696937,35.963934739,4.6,1419.7,37.7
11708,-75.3545129469,-228.5262953279,-75354.51294687,-228526.2953279432,-120.8364216117,35.9573152725,-162.3,449.9,21.2
9970,-71.9508471571,-229.4540263793,-71950.8471571264,-229454.0263793024,-120.7985566263,35.9492297021,-51.2,1167.8,34.2
19495,-76.1280733536,-224.5834383597,-76128.07335363,-224583.4383596668,-120.8453977789,35.9927392943,66.4,1418.2,37.7
14358,-80.2279435095,-227.1346987509,-80227.9435094576,-227134.6987509044,-120.8906578378,35.96944021,-212.5,247.3,15.7
7438,-72.3376273605,-230.8456229563,-72337.6273605063,-230845.622956341,-120.8027183922,35.936675639,-97.9,635.3,25.2
21068,-73.1111877673,-223.8103291502,-73111.1877672662,-223810.3291502008,-120.8119706394,35.9999345425,181.1,2020.2,44.9
22851,-75.8960052316,-222.8052871779,-75896.005231602,-222805.2871778951,-120.8429963826,36.0087610443,118.2,1038.1,32.2
17487,-75.4318689875,-225.588480332,-75431.868987546,-225588.4803319726,-120.8375682779,35.9837495831,-2.1,1949.0,44.1
22593,-75.5092250282,-222.9599090198,-75509.225028222,-222959.9090197883,-120.8386853484,36.007400344,128.7,790.9,28.1
7477,-69.3207417741,-230.8456229563,-69320.7417741426,-230845.622956341,-120.7692420254,35.9369007454,-14.2,1599.6,40.0
17255,-81.4656401603,-225.6657912529,-81465.6401602734,-225665.7912529192,-120.9045529926,35.982554856,-182.6,256.5,16.0
13299,-80.1505874688,-227.6758751975,-80150.5874687816,-227675.8751975306,-120.8897427327,35.9645761519,-207.6,599.9,24.5
11790,-69.0113176114,-228.5262953279,-69011.3176114387,-228526.2953279432,-120.7660164833,35.9577977437,21.4,1463.9,38.3
6881,-75.1224448248,-231.1548666401,-75122.4448248421,-231154.8666401274,-120.8335893053,35.9336760756,-135.0,270.5,16.4
14954,-69.4754538555,-226.9027659881,-69475.4538554946,-226902.7659880647,-120.7713147139,35.9723758412,66.7,2253.2,47.5
13600,-80.2279435095,-227.5212533556,-80227.9435094576,-227521.2533556374,-120.8906175265,35.9659612149,-209.6,359.7,19.0
15658,-74.1168162961,-226.5162113833,-74116.8162960542,-226516.2113833317,-120.8228777413,35.9755036468,-45.2,1576.9,39.7
19523,-73.9621042147,-224.5834383597,-73962.1042147022,-224583.4383596668,-120.82134604,35.9929106483,119.5,698.1,26.4
12252,-79.6864512247,-228.2170516442,-79686.4512247256,-228217.0516441568,-120.884534661,35.95974463,-196.0,1010.8,31.8
8484,-75.4318689875,-230.2271355888,-75431.868987546,-230227.1355887683,-120.837113517,35.9420013126,-132.9,232.7,15.3
20414,-76.6695656384,-224.119572834,-76669.5656383619,-224119.5728339872,-120.8514569574,35.9968704295,69.4,1028.0,32.1
2541,-70.790506547,-234.247303478,-70790.5065469865,-234247.3034779913,-120.7852384144,35.9061760069,-160.7,2250.0,47.4
17435,-79.4543831027,-225.588480332,-79454.3831026976,-225588.4803319726,-120.8822303113,35.9834212233,-127.9,626.0,25.0
15545,-71.022574669,-226.5935223043,-71022.5746690145,-226593.5223042782,-120.7885185795,35.9750445102,27.5,1778.9,42.2
18430,-74.4262404588,-225.1246148063,-74426.2404587581,-225124.614806293,-120.8264476074,35.9880037853,67.0,1284.5,35.8
1510,-70.9452186283,-235.1750345294,-70945.2186283385,-235175.0345293504,-120.7868690609,35.8978144759,-187.4,1640.6,40.5
358,-72.8791196452,-236.4120092645,-72879.1196452383,-236412.009264496,-120.8082004077,35.8865346845,-155.8,1809.1,42.5
18761,-72.8791196452,-224.9699929644,-72879.1196452383,-224969.9929643998,-120.8092834894,35.989515495,116.0,1357.7,36.8
20318,-72.1829152792,-224.1968837549,-72182.9152791544,-224196.8837549338,-120.8016254699,35.9965266751,192.1,1981.2,44.5
